fic,gsubind,datadate,gvkey,curcdm,Share_End,Isin
CHN,35201010,2024-12-31,354252,HKD,8.5,CNE100005D27
CHN,35201010,2024-12-31,354252,HKD,8.5,CNE100005D27
CHN,35201010,2024-12-31,354252,HKD,8.5,CNE100005D27
CHN,45301020,2024-12-31,354263,CNY,30.35,CNE100005PB0
CHN,45301020,2024-12-31,354263,CNY,30.35,CNE100005PB0
CHN,35201010,2024-12-31,354264,CNY,36.48,CNE100005PF1
CHN,35201010,2024-12-31,354264,CNY,36.48,CNE100005PF1
CHN,45301010,2024-12-31,354266,CNY,28.49,CNE100005KT3
CHN,45301010,2024-12-31,354266,CNY,28.49,CNE100005KT3
IND,35202010,2024-12-31,354270,INR,30.75,INE0LA901015
IND,35202010,2024-12-31,354270,INR,30.75,INE0LA901015
CHN,35203010,2024-12-31,354276,CNY,46.79,CNE100005PC8
CHN,35203010,2024-12-31,354276,CNY,46.79,CNE100005PC8
CHN,45203010,2024-12-31,354277,CNY,20.34,CNE100005LD5
CHN,45203010,2024-12-31,354277,CNY,20.34,CNE100005LD5
KOR,45203015,2024-12-31,354287,KRW,5280,KR7441270006
IND,45103010,2024-12-31,354295,INR,477.8,INE0M3901015
CHN,45301020,2024-12-31,354299,CNY,39,CNE1000068D1
CHN,45301020,2024-12-31,354299,CNY,39,CNE1000068D1
JPN,45103010,2024-12-31,354302,JPY,2039,JP3855840009
MYS,45203030,2024-12-31,354321,MYR,0.66,MYQ0259OO000
CHN,45203015,2024-12-31,354328,CNY,73.1,CNE100005L84
CHN,45203015,2024-12-31,354328,CNY,73.1,CNE100005L84
JPN,45103010,2024-12-31,354347,JPY,930,JP3803130008
CHN,35202010,2024-12-31,354380,CNY,23.1,CNE100005LC7
JPN,45301020,2024-12-31,354409,JPY,2530.5,JP3433500000
JPN,45301020,2024-12-31,354409,JPY,2530.5,JP3433500000
HUN,35202010,2024-12-31,354412,HUF,2500,HU0000199740
CHN,45203015,2024-12-31,354418,CNY,42.27,CNE100005LB9
CHN,45203015,2024-12-31,354418,CNY,42.27,CNE100005LB9
CHN,45203015,2024-12-31,354421,CNY,29.16,CNE100005L76
CHN,45203015,2024-12-31,354428,CNY,75.69,CNE100005L01
CHN,45203015,2024-12-31,354428,CNY,75.69,CNE100005L01
CHN,45301010,2024-12-31,354472,CNY,51.57,CNE100005NX9
CHN,45301010,2024-12-31,354472,CNY,51.57,CNE100005NX9
CYM,45203030,2024-12-31,354473,HKD,0.465,KYG632451079
CHN,35202010,2024-12-31,354489,CNY,49.16,CNE100005NV3
CHN,35202010,2024-12-31,354489,CNY,49.16,CNE100005NV3
KOR,45103020,2024-12-31,354501,KRW,2370,KR7140430000
CHN,45203010,2024-12-31,354511,CNY,9.64,CNE100005NT7
CHN,45102010,2024-12-31,354512,CNY,25.57,CNE100005WM3
CHN,45102010,2024-12-31,354512,CNY,25.57,CNE100005WM3
CHN,45301010,2024-12-31,354541,CNY,52.38,CNE100005LH6
CHN,45301010,2024-12-31,354541,CNY,52.38,CNE100005LH6
CHN,45203015,2024-12-31,354545,CNY,35.61,CNE100005NW1
CHN,45203015,2024-12-31,354545,CNY,35.61,CNE100005NW1
CHN,45301020,2024-12-31,354557,CNY,28.88,CNE100005NR1
CHN,45301020,2024-12-31,354557,CNY,28.88,CNE100005NR1
CHN,45103010,2024-12-31,354558,CNY,46.13,CNE100005NQ3
CHN,45103010,2024-12-31,354558,CNY,46.13,CNE100005NQ3
JPN,45102010,2024-12-31,354560,JPY,2743,JP3832750008
KOR,35202010,2024-12-31,354571,KRW,5050,KR7314140005
CHN,45103010,2024-12-31,354581,CNY,25.6,CNE100005NP5
IND,45103010,2024-12-31,354582,INR,14.85,INE0JOO01021
IND,45103010,2024-12-31,354582,INR,14.85,INE0JOO01021
IND,45103010,2024-12-31,354582,INR,46.85,IN90JOO01011
IND,45103010,2024-12-31,354582,INR,46.85,IN90JOO01011
KOR,45203020,2024-12-31,354583,KRW,8900,KR7417970001
CHN,35201010,2024-12-31,354584,HKD,6.14,CNE100005KF2
CHN,35201010,2024-12-31,354584,HKD,6.14,CNE100005KF2
CHN,35201010,2024-12-31,354584,HKD,6.14,CNE100005KF2
TWN,35201010,2024-12-31,354601,TWD,68.1,TW0006926009
CHN,45201020,2024-12-31,354607,CNY,5.96,CNE100005P31
CHN,45201020,2024-12-31,354607,CNY,5.96,CNE100005P31
CHN,45203015,2024-12-31,354608,CNY,43.41,CNE100005LG8
CHN,45203015,2024-12-31,354608,CNY,43.41,CNE100005LG8
FRA,35201010,2024-12-31,354612,EUR,0.714,FR001400CM63
FRA,35201010,2024-12-31,354612,EUR,0.714,FR001400CM63
CHN,45102010,2024-12-31,354616,CNY,49.58,CNE1000065S5
CHN,45203015,2024-12-31,354619,CNY,28.68,CNE100005L43
CHN,45203015,2024-12-31,354619,CNY,28.68,CNE100005L43
CHN,45203015,2024-12-31,354620,CNY,16.54,CNE100005KZ0
CHN,45301020,2024-12-31,354621,CNY,23.95,CNE100005P07
CHN,45301020,2024-12-31,354621,CNY,23.95,CNE100005P07
CHN,45203010,2024-12-31,354623,CNY,19.22,CNE100005NL4
CHN,45103020,2024-12-31,354634,CNY,52.04,CNE100005TZ1
CHN,45103020,2024-12-31,354634,CNY,52.04,CNE100005TZ1
KOR,45103010,2024-12-31,354637,KRW,6220,KR7296640006
CHN,35201010,2024-12-31,354638,CNY,33.2,CNE100005NZ4
IND,45301020,2024-12-31,354651,INR,3720.75,INE0LGX01024
CHN,35203010,2024-12-31,354653,CNY,25.52,CNE1000065Q9
THA,45102010,2024-12-31,354662,THB,1.4,THB028010007
KOR,45103010,2024-12-31,354684,KRW,5700,KR7419120001
IND,35202010,2024-12-31,354694,INR,280,INE0MKA01014
KOR,35201010,2024-12-31,354702,KRW,3500,KR7378800007
SAU,45102010,2024-12-31,354714,SAR,93.5,SA15L134L718
KOR,45301010,2024-12-31,354728,KRW,6790,KR7417840006
IND,45201020,2024-12-31,354733,INR,309.85,INE385O01018
JPN,45103010,2024-12-31,354739,JPY,614,JP3856450006
TWN,45202030,2024-12-31,354743,TWD,206,TW0006922008
TWN,45103010,2024-12-31,354753,TWD,51.8,TW0006925001
KOR,45203010,2024-12-31,354769,KRW,1771,KR7291810000
IND,35202010,2024-12-31,354773,INR,686.25,INE0LRU01027
BGD,35202010,2024-12-31,354806,BDT,48.6,BD0497NAVPH5
KOR,35203010,2024-12-31,354807,KRW,5800,KR7383930005
JPN,35201010,2024-12-31,354816,JPY,218,JP3544960002
TWN,35202010,2024-12-31,354824,TWD,13.05,TW0006932007
CHN,35201010,2024-12-31,354846,CNY,28.61,CNE100005NM2
CHN,45301020,2024-12-31,354855,CNY,58.52,CNE100005NK6
CHN,45301020,2024-12-31,354855,CNY,58.52,CNE100005NK6
CHN,45103010,2024-12-31,354856,CNY,28.08,CNE1000065L0
CHN,45103010,2024-12-31,354856,CNY,28.08,CNE1000065L0
CHN,45203010,2024-12-31,354872,CNY,29.61,CNE1000065J4
KOR,45301020,2024-12-31,354873,KRW,11700,KR7405100009
CHN,45203030,2024-12-31,354878,CNY,25.05,CNE100005KV9
CHN,45203030,2024-12-31,354878,CNY,25.05,CNE100005KV9
TWN,45301020,2024-12-31,354880,TWD,24,TW0006916000
KOR,45301010,2024-12-31,354885,KRW,3105,KR7417500006
CHN,45301020,2024-12-31,354906,CNY,33.68,CNE100005V33
CHN,45301020,2024-12-31,354906,CNY,33.68,CNE100005V33
CHN,35202010,2024-12-31,354907,CNY,13.83,CNE1000065K2
CHN,35202010,2024-12-31,354907,CNY,13.83,CNE1000065K2
CHN,45301010,2024-12-31,354910,CNY,31.08,CNE100005V09
CHN,45203015,2024-12-31,354913,CNY,16.72,CNE100005WT8
CHN,45203015,2024-12-31,354913,CNY,16.72,CNE100005WT8
TWN,45203010,2024-12-31,354920,TWD,81.4,TW0004588009
CHN,45201020,2024-12-31,354923,CNY,72.2,CNE100005WJ9
CHN,45201020,2024-12-31,354923,CNY,72.2,CNE100005WJ9
JPN,35203010,2024-12-31,354927,JPY,452,JP3311800001
CHN,45203015,2024-12-31,354933,CNY,20.2,CNE1000065P1
CHN,45203015,2024-12-31,354933,CNY,20.2,CNE1000065P1
ZAF,35202010,2024-12-31,354944,ZAR,3.9,ZAE000310397
IND,45102010,2024-12-31,354973,INR,98.25,INE373T01047
SAU,45102010,2024-12-31,354978,SAR,14.04,SA15LISJGI11
KOR,35201010,2024-12-31,355001,KRW,21300,KR7389470006
CHN,45301010,2024-12-31,355007,CNY,11.3,CNE100005V25
CHN,45301010,2024-12-31,355007,CNY,11.3,CNE100005V25
DEU,35202010,2024-12-31,355020,EUR,5.1,DE000A3DSV01
TUR,45301020,2024-12-31,355023,TRY,67.95,TREALFS00023
KOR,45301010,2024-12-31,355032,KRW,16160,KR7425420007
ITA,45203020,2024-12-31,355037,EUR,2.92,IT0005500688
CHN,45203010,2024-12-31,355056,CNY,37.01,CNE100005WR2
CHN,45203010,2024-12-31,355056,CNY,37.01,CNE100005WR2
JPN,45102010,2024-12-31,355057,JPY,1706,JP3545280004
JPN,45103010,2024-12-31,355074,JPY,1976,JP3400130005
CHN,45202030,2024-12-31,355076,CNY,34.5,CNE100005V74
CHN,45202030,2024-12-31,355076,CNY,34.5,CNE100005V74
KOR,45203010,2024-12-31,355093,KRW,5230,KR7168360006
JPN,45103010,2024-12-31,355107,JPY,362,JP3922920008
IND,45203020,2024-12-31,355117,INR,7417.3,INE918Z01012
CYM,45102010,2024-12-31,355132,HKD,3.68,KYG570311095
JPN,45103010,2024-12-31,355148,JPY,327,JP3386830008
JPN,35103010,2024-12-31,355152,JPY,1312,JP3386840007
JPN,45203030,2024-12-31,355160,JPY,1137,JP3504300009
JPN,45102010,2024-12-31,355162,JPY,1185,JP3689510000
MYS,45102010,2024-12-31,355203,MYR,1.38,MYQ0265OO007
JPN,45103010,2024-12-31,355214,JPY,924,JP3400140004
JPN,45102010,2024-12-31,355215,JPY,2131,JP3799810001
THA,45201020,2024-12-31,355218,THB,1.05,THB130010002
THA,45201020,2024-12-31,355218,THB,1.05,THB130010002
SWE,45201020,2024-12-31,355219,SEK,99.8,SE0019072158
SWE,45201020,2024-12-31,355219,SEK,99.8,SE0019072158
IDN,45203030,2024-12-31,355233,IDR,129,ID1000178601
FIN,45203010,2024-12-31,355234,EUR,5.46,FI4000541313
FIN,45203010,2024-12-31,355234,EUR,5.46,FI4000541313
CHN,45301020,2024-12-31,355244,CNY,20.05,CNE100005VD4
CHN,45301020,2024-12-31,355244,CNY,20.05,CNE100005VD4
CYM,35201010,2024-12-31,355249,HKD,3.08,KYG8872R1011
CYM,35201010,2024-12-31,355249,HKD,3.08,KYG8872R1011
CYM,35201010,2024-12-31,355249,HKD,3.08,KYG8872R1011
PER,35202010,2024-12-31,355251,PEN,20,PEP726005007
AUS,45102010,2024-12-31,355262,AUD,0.11,AU0000255747
AUS,45102010,2024-12-31,355262,AUD,0.11,AU0000255747
MYS,45203010,2024-12-31,355280,MYR,3.69,MYL5309OO009
CHN,45301020,2024-12-31,355281,CNY,134.2,CNE100005VF9
CHN,45301020,2024-12-31,355281,CNY,134.2,CNE100005VF9
CHN,45203015,2024-12-31,355282,CNY,41.67,CNE100006590
CHN,45203015,2024-12-31,355282,CNY,41.67,CNE100006590
CHN,45301020,2024-12-31,355299,CNY,30.61,CNE100005VJ1
CHN,45301020,2024-12-31,355299,CNY,30.61,CNE100005VJ1
CHN,45301010,2024-12-31,355300,CNY,26.89,CNE100005VH5
CHN,45301010,2024-12-31,355300,CNY,26.89,CNE100005VH5
IND,45102010,2024-12-31,355305,INR,521.55,INE0M2X01012
CHN,35201010,2024-12-31,355310,CNY,11.86,CNE100005WX0
CHN,35201010,2024-12-31,355310,CNY,11.86,CNE100005WX0
CHN,45301010,2024-12-31,355314,CNY,44.29,CNE100005VB8
CHN,45301010,2024-12-31,355314,CNY,44.29,CNE100005VB8
TWN,35202010,2024-12-31,355325,TWD,21.9,TW0006935000
TWN,35202010,2024-12-31,355326,TWD,36,TW0006936008
TWN,45103010,2024-12-31,355333,TWD,146,TW0006906001
CHN,45301020,2024-12-31,355337,CNY,8.57,CNE100005VL7
CHN,45301020,2024-12-31,355337,CNY,8.57,CNE100005VL7
ITA,45203010,2024-12-31,355339,EUR,2.18,IT0005391229
ITA,45203010,2024-12-31,355339,EUR,2.18,IT0005391229
GBR,45103020,2024-12-31,355342,GBP,0.107,GB00BMGNDN03
GBR,45103020,2024-12-31,355342,GBP,0.107,GB00BMGNDN03
KOR,35201010,2024-12-31,355384,KRW,4710,KR7377740006
SWE,45102010,2024-12-31,355388,SEK,49.8,SE0001321761
SWE,45102010,2024-12-31,355388,SEK,49.8,SE0001321761
CHN,45201020,2024-12-31,355404,CNY,22.02,CNE100005VV6
CHN,45201020,2024-12-31,355404,CNY,22.02,CNE100005VV6
JPN,45102010,2024-12-31,355409,JPY,695,JP3545290003
CHN,35201010,2024-12-31,355414,HKD,9.33,CNE100005RV4
CHN,35201010,2024-12-31,355414,HKD,9.33,CNE100005RV4
CHN,35201010,2024-12-31,355414,HKD,9.33,CNE100005RV4
CHN,35201010,2024-12-31,355414,HKD,9.33,CNE100005RV4
TWN,35202010,2024-12-31,355428,TWD,615,TW0006919004
JPN,45103020,2024-12-31,355439,JPY,461,JP3168250003
ESP,45102010,2024-12-31,355443,EUR,3.72,ES0105691002
ESP,45102010,2024-12-31,355443,EUR,3.72,ES0105691002
SAU,45102010,2024-12-31,355452,SAR,687.8,SA15M4M4LAH3
TWN,45301010,2024-12-31,355506,TWD,367,TW0006937006
IND,45203020,2024-12-31,355510,INR,209.71,INE050401020
CHN,45203010,2024-12-31,355512,CNY,30.19,CNE100005VM5
CHN,45203010,2024-12-31,355512,CNY,30.19,CNE100005VM5
TWN,45203010,2024-12-31,355530,TWD,120,TW0006914005
CHN,45103010,2024-12-31,355535,CNY,30.18,CNE100005VP8
CHN,45103010,2024-12-31,355535,CNY,30.18,CNE100005VP8
CHN,45301020,2024-12-31,355550,CNY,61.97,CNE100005VN3
CHN,45301020,2024-12-31,355550,CNY,61.97,CNE100005VN3
TWN,45301020,2024-12-31,355573,TWD,10.9,TW0006920002
CHN,35202010,2024-12-31,355588,CNY,191.73,CNE100006FN4
CHN,35202010,2024-12-31,355588,CNY,191.73,CNE100006FN4
KOR,45103020,2024-12-31,355596,KRW,6580,KR7411080005
JPN,45102010,2024-12-31,355611,JPY,1278,JP3109400006
MYS,45203020,2024-12-31,355635,MYR,2.53,MYQ0270OO007
KOR,45301010,2024-12-31,355636,KRW,7830,KR7425040003
CHN,45201020,2024-12-31,355670,CNY,30.19,CNE1000062F9
PAK,45102010,2024-12-31,355695,PKR,19.68,PK0115701010
SRB,45102010,2024-12-31,355708,RSD,5002,RSINFME71648
KOR,45203030,2024-12-31,355738,KRW,10840,KR7254490006
TWN,35201010,2024-12-31,355739,TWD,49.75,TW0006945009
SAU,45102010,2024-12-31,355740,SAR,90,SA15OH84LB11
KOR,45103010,2024-12-31,355744,KRW,8080,KR7417860004
KOR,45301020,2024-12-31,355749,KRW,46750,KR7389020009
JPN,45102010,2024-12-31,355750,JPY,1215,JP3832320000
CHN,45203015,2024-12-31,355760,CNY,24,CNE100005ZM6
AUT,45202030,2024-12-31,355801,EUR,5.94,AT0000A325L0
AUT,45202030,2024-12-31,355801,EUR,5.94,AT0000A325L0
AUT,45202030,2024-12-31,355801,EUR,5.94,AT0000A325L0
IDN,45103010,2024-12-31,355833,IDR,31,ID1000184401
IDN,45202030,2024-12-31,355849,IDR,1465,ID1000184906
CYM,45201020,2024-12-31,355869,TWD,234,KYG0478A1031
CHN,45301020,2024-12-31,355892,CNY,99,CNE100005ZK0
CHN,45301020,2024-12-31,355892,CNY,99,CNE100005ZK0
KOR,35201010,2024-12-31,355930,KRW,8830,KR7358570000
CHN,45203010,2024-12-31,355947,CNY,56.34,CNE100005ZQ7
CHN,45203010,2024-12-31,355947,CNY,56.34,CNE100005ZQ7
CHN,45202030,2024-12-31,355951,CNY,51.85,CNE100005YM9
CHN,45202030,2024-12-31,355951,CNY,51.85,CNE100005YM9
THA,45103010,2024-12-31,355976,THB,3.85,THB222010019
THA,45103010,2024-12-31,355976,THB,3.85,THB222010019
THA,45103010,2024-12-31,355976,THB,2.66,THB222010001
THA,45103010,2024-12-31,355976,THB,2.66,THB222010001
CHN,45203010,2024-12-31,355978,CNY,15.32,CNE100005YQ0
CHN,45203010,2024-12-31,355978,CNY,15.32,CNE100005YQ0
MYS,45203020,2024-12-31,355987,MYR,0.375,MYL5311OO005
CHN,45301010,2024-12-31,355989,CNY,72.08,CNE100005ZR5
CHN,45301010,2024-12-31,355989,CNY,72.08,CNE100005ZR5
CHN,45203015,2024-12-31,355990,CNY,201.4,CNE100005ZS3
CHN,45203015,2024-12-31,355990,CNY,201.4,CNE100005ZS3
CHN,45301020,2024-12-31,356005,CNY,78.04,CNE100005ZP9
CHN,45301020,2024-12-31,356005,CNY,78.04,CNE100005ZP9
JPN,45102010,2024-12-31,356032,JPY,2014,JP3372500003
JPN,45102010,2024-12-31,356042,JPY,992,JP3741150001
JPN,45103010,2024-12-31,356043,JPY,3545,JP3105360006
KOR,35203010,2024-12-31,356044,KRW,6400,KR7199730003
MYS,45301020,2024-12-31,356065,MYR,0.82,MYQ0275OO006
JPN,45102010,2024-12-31,356072,JPY,5680,JP3126570005
JPN,35201010,2024-12-31,356084,JPY,170,JP3759560000
CHN,35202010,2024-12-31,356091,CNY,13.53,CNE100005ZB9
CHN,35202010,2024-12-31,356091,CNY,13.53,CNE100005ZB9
JPN,45102010,2024-12-31,356113,JPY,2805,JP3826050001
JPN,45102010,2024-12-31,356114,JPY,88,JP3928200009
JPN,45102010,2024-12-31,356116,JPY,2439,JP3762020000
CHN,45103010,2024-12-31,356126,CNY,28.64,CNE100006277
IDN,45203010,2024-12-31,356132,IDR,126,ID1000187404
IND,45102010,2024-12-31,356174,INR,249.4,INE0O7R01011
IND,45102010,2024-12-31,356178,INR,101,INE0NLB01018
CHN,45203010,2024-12-31,356255,CNY,47.63,CNE100006020
CHN,45203010,2024-12-31,356255,CNY,47.63,CNE100006020
CHN,45203020,2024-12-31,356264,CNY,35.25,CNE1000061Z9
CHN,45103010,2024-12-31,356266,CNY,49.6,CNE100006038
CHN,45103010,2024-12-31,356266,CNY,49.6,CNE100006038
CHN,45301010,2024-12-31,356275,CNY,74.35,CNE100006046
CHN,45301010,2024-12-31,356275,CNY,74.35,CNE100006046
IND,45203030,2024-12-31,356287,INR,75,INE0NLJ01011
SWE,45203010,2024-12-31,356288,SEK,3.4,SE0019762147
SWE,45203010,2024-12-31,356288,SEK,3.4,SE0019762147
MYS,35103010,2024-12-31,356296,MYR,0.35,MYL03057O006
CHN,35202010,2024-12-31,356302,CNY,29.91,CNE1000061V8
SAU,45103010,2024-12-31,356305,SAR,30.6,SA15PGK4LCH5
DNK,35203010,2024-12-31,356308,DKK,624,DK0062266474
DNK,35203010,2024-12-31,356308,DKK,624,DK0062266474
DNK,35203010,2024-12-31,356308,DKK,624,DK0062266474
CHN,45203030,2024-12-31,356327,CNY,20.31,CNE100005Z88
CHN,45203030,2024-12-31,356327,CNY,20.31,CNE100005Z88
CHN,35202010,2024-12-31,356328,CNY,27.24,CNE1000061L9
TWN,45203010,2024-12-31,356384,TWD,42.05,TW0006909005
ARE,45102010,2024-12-31,356415,AED,2.07,AEE01200P230
CHN,45301020,2024-12-31,356438,CNY,12.13,CNE1000060H9
CHN,45301020,2024-12-31,356438,CNY,12.13,CNE1000060H9
CHN,45203010,2024-12-31,356439,CNY,25.41,CNE1000060D8
CHN,45203010,2024-12-31,356439,CNY,25.41,CNE1000060D8
CYM,45103010,2024-12-31,356455,HKD,4.3,KYG0958D1060
CYM,45103010,2024-12-31,356455,HKD,4.3,KYG0958D1060
CYM,45103010,2024-12-31,356455,HKD,4.3,KYG0958D1060
CYM,45103010,2024-12-31,356455,HKD,4.3,KYG0958D1060
JPN,45102010,2024-12-31,356459,JPY,2410,JP3974490009
CHN,45301010,2024-12-31,356471,CNY,28.21,CNE1000060K3
CHN,45301010,2024-12-31,356471,CNY,28.21,CNE1000060K3
IND,35202010,2024-12-31,356481,INR,299.9,INE0MRE01011
THA,45102010,2024-12-31,356502,THB,3.02,THB318010006
THA,45102010,2024-12-31,356502,THB,3.02,THB318010006
THA,45102010,2024-12-31,356502,THB,3.085,THB318010014
THA,45102010,2024-12-31,356502,THB,3.085,THB318010014
CHN,45301020,2024-12-31,356509,CNY,36.04,CNE100006053
CHN,45301020,2024-12-31,356509,CNY,36.04,CNE100006053
KOR,45301010,2024-12-31,356516,KRW,6290,KR7424980001
VGB,45103010,2024-12-31,356527,GBP,0.1575,VGG9520B1004
IND,45103010,2024-12-31,356567,INR,69.25,INE0P7001013
IND,35202010,2024-12-31,356569,INR,22,INE0L4V01013
IDN,45201020,2024-12-31,356601,IDR,48,ID1000188204
IND,35202010,2024-12-31,356602,INR,109.3,INE0O2D01012
CHN,45301020,2024-12-31,356605,CNY,23.34,CNE1000060L1
CHN,45301020,2024-12-31,356605,CNY,23.34,CNE1000060L1
IND,45203020,2024-12-31,356607,INR,964,INE0LCL01028
CHN,45203015,2024-12-31,356634,CNY,34.3,CNE1000062B8
CHN,45103010,2024-12-31,356637,CNY,54.7,CNE1000060F3
CHN,45103010,2024-12-31,356637,CNY,54.7,CNE1000060F3
MYS,45103010,2024-12-31,356639,MYR,1.15,MYQ0276OO004
IND,45102010,2024-12-31,356643,INR,89.95,INE0K4D01020
TWN,45301010,2024-12-31,356644,TWD,216,TW0006953003
CYM,35103010,2024-12-31,356656,HKD,0.88,KYG5960J1085
CYM,35103010,2024-12-31,356656,HKD,0.88,KYG5960J1085
CYM,35103010,2024-12-31,356656,HKD,0.88,KYG5960J1085
CHN,45301020,2024-12-31,356657,CNY,5.13,CNE1000060N7
CHN,45301020,2024-12-31,356657,CNY,5.13,CNE1000060N7
CHN,45103010,2024-12-31,356676,CNY,17.75,CNE1000060P2
TWN,35201010,2024-12-31,356680,TWD,27.65,TW0006704000
CHN,45301020,2024-12-31,356701,CNY,9.91,CNE1000060Q0
CHN,45301020,2024-12-31,356701,CNY,9.91,CNE1000060Q0
KOR,45301010,2024-12-31,356707,KRW,24550,KR7420770000
KOR,35201010,2024-12-31,356708,KRW,17300,KR7304360001
CHN,35201010,2024-12-31,356721,HKD,22.95,CNE100005YD8
TWN,45202030,2024-12-31,356729,TWD,71.7,TW0006928005
CHN,45301010,2024-12-31,356739,CNY,87.55,CNE100005ZD5
CHN,45301010,2024-12-31,356739,CNY,87.55,CNE100005ZD5
CHN,35103010,2024-12-31,356740,CNY,29.1,CNE100006228
IDN,45103010,2024-12-31,356750,IDR,50,ID1000188501
IND,35202010,2024-12-31,356754,INR,2880.4,INE634S01028
CHN,45301020,2024-12-31,356765,CNY,32.75,CNE100005ZG8
KOR,45203010,2024-12-31,356794,KRW,10000,KR7417790003
EST,45203010,2024-12-31,356802,EUR,0.211,EE3100107194
MYS,45301020,2024-12-31,356811,MYR,0.34,MYQ0278OO000
KOR,45103010,2024-12-31,356841,KRW,3195,KR7340810001
IND,35202010,2024-12-31,356844,INR,55.79,INE013V01011
KOR,45103020,2024-12-31,356855,KRW,3280,KR7434480000
CHN,45102010,2024-12-31,356856,CNY,26.52,CNE100006285
CHN,45102010,2024-12-31,356856,CNY,26.52,CNE100006285
CYM,45102010,2024-12-31,356875,HKD,1.68,KYG3057B1041
CYM,45102010,2024-12-31,356875,HKD,1.68,KYG3057B1041
CYM,45102010,2024-12-31,356875,HKD,1.68,KYG3057B1041
CHN,45203015,2024-12-31,356888,CNY,29.38,CNE1000061N5
CHN,45301020,2024-12-31,356895,CNY,18.3,CNE100006QH3
CHN,45301020,2024-12-31,356895,CNY,18.3,CNE100006QH3
JPN,45103010,2024-12-31,356897,JPY,1608,JP3122650009
CHN,45203010,2024-12-31,356902,CNY,54.74,CNE100007838
CHN,45102010,2024-12-31,356905,CNY,15.91,CNE100006JR7
CHN,45102010,2024-12-31,356905,CNY,15.91,CNE100006JR7
CHN,45301020,2024-12-31,356926,CNY,12.56,CNE100006KH6
CHN,45301020,2024-12-31,356926,CNY,12.56,CNE100006KH6
TWN,45301020,2024-12-31,356936,TWD,83.7,TW0006927007
JPN,45203015,2024-12-31,356938,JPY,706,JP3990820007
MYS,45102010,2024-12-31,356946,MYR,0.94,MYQ0277OO002
JPN,35201010,2024-12-31,356954,JPY,4610,JP3266030000
JPN,45102010,2024-12-31,356955,JPY,1697,JP3160010009
JPN,45102010,2024-12-31,356967,JPY,2259,JP3173250006
JPN,45203030,2024-12-31,356992,JPY,2103,JP3386880003
THA,35202010,2024-12-31,357005,THB,4.62,THB407010008
CHN,35201010,2024-12-31,357007,CNY,25.09,CNE100006KG8
CHN,35201010,2024-12-31,357007,CNY,25.09,CNE100006KG8
CYM,35201010,2024-12-31,357013,HKD,7.08,KYG2606C1006
CYM,35201010,2024-12-31,357013,HKD,7.08,KYG2606C1006
CYM,35201010,2024-12-31,357013,HKD,7.08,KYG2606C1006
IND,45102010,2024-12-31,357029,INR,891.35,INE142M01025
CHN,45301020,2024-12-31,357033,CNY,10.05,CNE100007846
TUR,45103010,2024-12-31,357038,TRY,52.3,TREFRTE00012
SAU,35202010,2024-12-31,357064,SAR,152.2,SA15QGU1UNH6
JPN,45102010,2024-12-31,357066,JPY,226,JP3205630001
IND,45102010,2024-12-31,357072,INR,1742,INE0LEX01011
CHN,45203010,2024-12-31,357287,CNY,50.31,CNE100006L42
CHN,45203010,2024-12-31,357287,CNY,50.31,CNE100006L42
KOR,35201010,2024-12-31,357291,KRW,593,KR7348080003
CHN,45202030,2024-12-31,357303,CNY,46.69,CNE100006459
CHN,45202030,2024-12-31,357303,CNY,46.69,CNE100006459
THA,45103020,2024-12-31,357310,THB,7.75,THB361010002
CHN,45203015,2024-12-31,357324,CNY,47.85,CNE100006509
CHN,45203015,2024-12-31,357324,CNY,47.85,CNE100006509
JPN,45102010,2024-12-31,357346,JPY,2590,JP3274160005
CHN,45102010,2024-12-31,357351,CNY,68.29,CNE1000064J7
CHN,45102010,2024-12-31,357351,CNY,68.29,CNE1000064J7
KOR,45103020,2024-12-31,357358,KRW,4425,KR7274400001
CHN,35202010,2024-12-31,357360,CNY,39.91,CNE1000064T6
CHN,35202010,2024-12-31,357360,CNY,39.91,CNE1000064T6
CHN,45203015,2024-12-31,357362,CNY,21.05,CNE1000064M1
CYM,35201010,2024-12-31,357368,HKD,9.37,KYG5340S1093
CYM,35201010,2024-12-31,357368,HKD,9.37,KYG5340S1093
CYM,35201010,2024-12-31,357368,HKD,9.37,KYG5340S1093
CYM,35201010,2024-12-31,357368,HKD,9.37,KYG5340S1093
JPN,45203015,2024-12-31,357386,JPY,255,JP3545300000
CHN,45301010,2024-12-31,357438,CNY,17.05,CNE100006QJ9
CHN,45301010,2024-12-31,357438,CNY,17.05,CNE100006QJ9
ITA,45103010,2024-12-31,357458,EUR,0.61,IT0005548521
CHN,45203010,2024-12-31,357467,CNY,72.91,CNE100006L59
CHN,45203010,2024-12-31,357467,CNY,72.91,CNE100006L59
DEU,45202030,2024-12-31,357470,EUR,77.5,DE000A3E5A34
IND,45103010,2024-12-31,357525,INR,648.85,INE0Q0M01015
CHN,45203010,2024-12-31,357540,HKD,3,CNE100006376
CHN,45102010,2024-12-31,357546,CNY,26.84,CNE1000066B9
CHN,45102010,2024-12-31,357546,CNY,26.84,CNE1000066B9
CHN,35201010,2024-12-31,357551,HKD,163.3,CNE1000062J1
CHN,35201010,2024-12-31,357551,HKD,163.3,CNE1000062J1
CHN,35201010,2024-12-31,357551,HKD,163.3,CNE1000062J1
