Active,Curr,Loc,Gcis,Gcis-Sub,Comp_Id,Comp_Name,Cusip,Total_Assets,Debt_Liabilities,Debt_Longterm,Rev_Total,RD_Expense,Shares_Out,Share_End,Net_Income,Fyear
A,USD,USA,35,35201010,39869,ENTRADA THERAPUTIS INC,29384C108,526.321,7.559,51.648,210.782,125.306,37.575,17.29,65.626,2024
A,USD,USA,35,35201010,39872,AURA BIOSCIENCES INC,05153U107,182.503,3.149,15.62,0,73.302,49.998,8.22,-86.919,2024
A,USD,NLD,35,35201010,39879,MAINZ BIOMED N V,N5436L119,13.238,2.405,0.866,0.894,5.839,2.319,4.32,-21.651,2024
A,USD,GBR,35,35202010,39881,JUPITER NEUROSCIENCES INC,48208B203,6.202,0.196,0.021,0,0.493,33.104,10.7,-2.44,2024
A,USD,USA,35,35201010,39899,IO BIOTECH INC,449778109,67.699,0.717,1.198,0,71.484,65.881,0.92,-95.491,2024
I,USD,USA,35,35201010,39907,2SEVENTY BIO INC,901384107,479.51,16.365,227.352,37.862,76.917,51.589,2.94,-57.247,2024
A,USD,ISR,35,35201010,39912,NEUROSENSE THERAPEUTICS LTD,M74240108,4.575,0.073,0,0,5.698,23.229,1.2,-10.21,2024
A,USD,USA,35,35201010,39926,CARDIO DIAGNOSTICS HOLDI INC,14159C202,10.615,0.544,0.425,0.035,0.029,45.944,0.917,-8.383,2024
A,USD,USA,35,35202010,39941,JOURNEY MEDICAL CORPO,48115J109,80.241,0.708,24.997,56.134,9.857,22.154,3.91,-14.672,2024
A,USD,USA,35,35201010,39951,SAB BIOTHERAPEUTICS INC,78397T202,44.195,0.812,3.857,1.322,30.252,9.289,3.7942,-34.105,2024
A,USD,GBR,35,35201010,39959,TC BIOPHARM HOLDINGS PLC,87807D608,10.427,0.411,1.466,0,6.719,12.758,0.645,-15.216,2024
A,USD,USA,35,35201010,39991,INTENSITY THERAPEUTICS INC,45828J202,4.783,0.028,0.11,0,10.496,15.123,1.76,-16.268,2024
A,USD,ITA,35,35201010,40237,GENENTA SCIENCE S.P.A.,36870W100,15.347,0.014,0.001,0,4.983,18.29,4.35,-9.227,2024
I,USD,USA,35,35201010,40307,VIGIL NEUROSCIENCE INC,92673K108,117.691,1.036,11.909,0,62.306,40.887,1.7,-84.256,2024
A,USD,CAN,35,35201010,40321,ENGENE THERAPEUTICS INC,29286X101,311.173,0.94,23.9,0,38.315,50.977,8.85,-55.142,2024
A,USD,USA,35,35201010,40363,ABPRO HOLDINGS INC,847202,4.661,3.328,0,0.183,2.983,50.833,1.79,-7.232,2024
A,USD,USA,35,35202010,40470,AMYLYX PHARMACEUTICALS INC,03237H101,193.634,1.518,0.463,87.371,140.287,68.63,3.78,-301.743,2024
A,USD,USA,35,35201010,40610,ARCELLX INC,03940C100,711.327,7.538,46.542,107.936,157.093,54.294,76.69,-107.348,2024
A,USD,USA,35,35103010,40660,ACLARION INC,655187409,2.123,0,0,0.046,0.889,12.39,0.144,-6.993,2024
A,USD,CAN,35,35202010,40703,AKANDA CORP,00971M601,7.914,0.353,0,0.837,,2.047,1.6,-4.096,2024
A,USD,USA,35,35201010,40720,AKTIS ONCOLOGY INC,01021M104,326.181,1.296,10.714,1.487,40.954,0.781,,-43.98,2024
A,USD,USA,35,35202010,40822,SEMNUR PHARMACEUTICALS INC,81686G105,,,,,,,11.88,,2024
A,USD,CYM,35,35103010,43756,ITONIC HOLDINGS LTD,G71399102,6.723,0.248,0,0.448,0.093,14.25,4.41,-0.661,2024
A,USD,USA,35,35202010,40833,AN2 THERAPEUTICS INC,37326105,92.087,0,0,0,40.488,29.92,1.38,-51.321,2024
I,USD,USA,35,35201010,41118,HILLEVAX INC,43157M102,192.69,3.57,20.943,0,93.497,49.719,2.07,-147.267,2024
A,USD,USA,35,35201010,41132,MAIA BIOTECHNOLOGY INC,552641102,10.155,0,0,0,10.009,26.158,1.98,-23.255,2024
A,USD,USA,35,35201010,41176,BIOAFFINITY TECHNOLOGIES INC,09076W307,6.514,0.694,0.806,9.362,1.461,15.577,0.91,-9.04,2024
A,USD,USA,35,35201010,41225,PEPGEN INC,713317105,150.883,3.094,15.567,0,76.478,32.62,3.79,-89.981,2024
A,USD,USA,35,35201010,41309,SHUTTLE PHARMACEUTICAL H INC,825693401,2.506,0.935,0.238,0,3.618,4.077,0.859,-9.145,2024
A,USD,USA,35,35201010,41448,LIPELLA PHARMACEUTICALS INC,53630L209,2.674,0.048,0,0.536,3.613,1.209,3.05,-5.016,2024
I,USD,USA,35,35202010,41522,THIRD HARMONIC BIO INC,88427A107,294.608,0.859,2.349,0,36.5,44.862,10.29,-45.469,2024
A,USD,USA,35,35201010,43758,OS THERAPIES INC,68764Y207,5.539,0,0,0,2.839,20.87,4.28,-8.883,2024
A,USD,USA,35,35201010,41538,GENELUX CORP,36870H103,34.716,0.329,1.539,0.008,18.998,34.295,2.36,-29.869,2024
A,USD,USA,35,35201010,41615,PRIME MEDICINE INC,74168J101,297.508,3.614,37.18,2.983,155.289,131.161,2.92,-195.882,2024
A,USD,USA,35,35202010,41616,CADRENAL THERAPEUT INC,127636207,10.124,0,0,0,4.205,1.782,14.49,-10.651,2024
A,USD,VGB,35,35201010,41622,BIOHAVEN LTD,G1110E107,615.107,3.802,32.782,0,795.871,101.222,37.35,-846.422,2024
A,USD,ISR,35,35201010,41659,POLYRIZON LTD,M79549206,5.547,0,0,0,0.534,4.194,2.17,-1.545,2024
A,USD,USA,35,35201010,41684,ACRIVON THERAPEUTICS INC,4890109,196.588,1.057,2.588,0,63.992,31.231,6.02,-80.556,2024
A,USD,USA,35,35201010,41878,COYA THERAPEUTICS INC,22407B108,44.347,0,0,3.554,11.891,16.707,5.73,-14.881,2024
A,USD,CYM,35,35202010,41979,STRUCTURE THERAPEUTICS  -ADR,8.64E+110,903.33,1.698,2.164,0,108.814,57.287,27.12,-122.526,2024
A,USD,SGP,35,35201010,42031,CYTOMED THERAPEUTICS LIMITED,Y1R80M106,7.377,0.034,0.306,0.369,1.399,11.54,3.4,-1.844,2024
A,USD,USA,35,35202010,42890,60 DEGREES PHARMACEUTICA INC,83006G500,5.759,0.009,0.147,0.681,4.987,2.835,1.29,-7.947,2024
I,USD,USA,35,35201010,42892,ACELYRIN INC,00445A100,491.141,1.034,6.27,0,238.055,100.452,3.14,-248.226,2024
A,USD,USA,35,35201010,42893,PELTHOS THERAPEUTICS INC,171126204,1.369,2.186,0,0,1.179,6.104,0.641,-7.955,2024
A,USD,USA,35,35201010,42984,AZITRA INC,05479L302,7.359,0.271,0.285,0.008,4.723,7.626,0.4255,-8.967,2024
A,USD,USA,35,35203010,43026,FORTREA HOLDINGS INC,34965K107,3579.2,88.2,1110.3,2700.2,,89.7,18.65,-328.5,2024
A,USD,USA,35,35201010,43091,APOGEE THERAPEUTICS INC,03770N101,753.951,3.234,8.597,0,167.865,58.305,45.3,-182.146,2024
I,USD,USA,35,35201010,43137,TURNSTONE BIOLOGICS CORP,90042W100,40.139,1.085,0.104,0,56.104,23.137,0.4969,-70.837,2024
A,USD,USA,35,35202010,43186,MIRA PHARMACEUTICALS INC,60458C104,2.923,0,0,0,3.306,16.561,1.14,-7.853,2024
A,USD,CYM,35,35201010,43229,JYONG BIOTECH LTD,G83116106,6.366,7.441,10.694,0,0.927,71.567,,-3.019,2024
A,USD,USA,35,35202010,43287,NEUMORA THERAPEUTICS INC,640979100,316.972,1.853,0,0,200.927,161.71,10.6,-243.787,2024
A,USD,CYM,35,35201010,43382,ADLAI NORTYE LTD,00704R109,71.27,26.801,0.425,0,44.915,36.9,2.6852,-51.869,2024
A,USD,USA,35,35201010,43385,LEXEO THERAPEUTICS INC,52886X107,146.942,2.67,7.254,0,74.091,33.071,6.58,-98.333,2024
A,USD,USA,35,35201010,43442,KAIROS PHARMA LTD,48301N104,5.768,0,0,0,0.414,13.737,1.52,-2.603,2024
A,USD,CAN,35,35201010,43455,MEDICUS PHARMA LTD,58471K202,5.647,0.116,0.206,0,3.528,11.817,2.43,-11.156,2024
A,USD,USA,35,35103010,43515,WAYSTAR HOLDING CORP,946784105,4577.004,18.163,1245.045,943.549,48.775,172.108,36.7,-19.125,2024
A,USD,USA,35,35202010,43541,IMPACT BIOMEDICAL INC,45259L205,20.29,8.878,0,0,0.555,11.504,1.45,-24.708,2024
I,USD,IRL,35,35201010,43551,MURAL ONCOLOGY PLC,G63365103,169.394,5.56,2.462,0,110.666,17.095,3.22,-128.514,2024
I,USD,USA,35,35201010,43555,CARGO THERAPEUTICS INC,14179K101,414.054,0.628,28.798,0,143.397,46.043,14.42,-167.502,2024
A,USD,USA,35,35201010,43574,FIBROBIOLOGICS INC,31573L204,16.445,9.569,0.984,0,4.504,35.086,2,-11.161,2024
A,USD,AUS,35,35202010,43715,GELTEQ LTD,Q3978B109,13.85,1.39,1.175,0.095,0.184,8.118,,-2.366,2024
A,USD,CYM,35,35202010,43790,ZHENGYE BIOTECHNOLOGY HO LTD,G989MS101,67.575,11.184,0.658,25.531,1.753,45.666,,1.55,2024
A,USD,USA,35,35201010,43792,METAGENOMI THERAPEUTICS INC,59102M104,324.599,5.592,40.186,52.295,109.179,37.418,3.61,-78.058,2024
A,USD,USA,35,35202010,43837,ALTO NEUROSCIENCE INC,02157Q109,177.542,0.87,16.074,0,46.996,26.987,4.23,-61.431,2024
A,USD,USA,35,35202010,43842,NEONC TECHNOLOGI HOLDING INC,64051A101,3.417,0.025,0,0.083,3.045,18.091,,-11.898,2024
A,USD,USA,35,35201010,43843,KYVERNA THERAPEUTICS INC,501976104,304.645,3.94,4.302,0,112.473,43.215,3.74,-127.477,2024
A,USD,USA,35,35201010,43858,CG ONCOLOGY INC,156944100,754.797,0.186,0.052,1.139,82.102,76.155,28.68,-88.039,2024
A,USD,USA,35,35201010,43860,BRIDGEBIO ONCLGY THRPTCS INC,107924102,,,,,,,10.5,,2024
A,USD,USA,35,35201010,43861,ARRIVENT BIOPHARMA INC,04272N102,274.942,0.162,0.014,0,79.004,33.707,26.64,-80.488,2024
A,USD,USA,35,35202010,43928,TELOMIR PHARMACEUTICALS INC,87975F104,1.324,0,0,0,2.235,29.763,4.12,-16.533,2024
A,USD,USA,35,35201010,43931,EXOZYMES INC,461874109,13.034,0.23,1.157,0,1.869,8.368,16.5,-5.861,2024
A,USD,USA,35,35202010,45151,CONTINEUM THERAPEUTICS INC,21217B100,212.847,1.452,4.807,0,38.422,25.854,14.65,-42.258,2024
A,USD,USA,35,35201010,45157,BOUNDLESS BIO INC,10170A100,206.409,0,47.632,0,55.267,22.3,2.9,-65.363,2024
A,USD,USA,35,35201010,45388,INHIBRX BIOSCIENCES INC,45720N103,180.767,1.595,6.453,0.2,203.743,14.476,15.4,1687.572,2024
A,USD,USA,35,35201010,45390,ACTUATE THERAPEUTICS INC,5083100,9.318,0,0,0,18.676,19.532,7.96,-27.285,2024
A,USD,USA,35,35202010,45412,RAPPORT THERAPEUTICS INC,75383L102,314.933,0.737,0.739,0,60.935,36.58,17.74,-78.307,2024
A,USD,USA,35,35202010,45447,ALUMIS INC,22307102,340.992,1.557,29.165,0,265.554,54.407,7.86,-294.233,2024
A,USD,USA,35,35201010,45458,GRAIL INC,384747101,2983.307,13.26,54.881,125.595,854.38,33.893,17.85,-2027.005,2024
A,USD,USA,35,35203010,45462,TEMPUS AI INC,88023B103,926.116,6.459,461.635,693.398,316.844,161.975,33.76,-705.809,2024
A,USD,USA,35,35202010,45711,MAZE THERAPEUTICS INC,578784100,240.542,4.632,21.996,167.5,83.496,2.447,,52.231,2024
I,USD,USA,35,35201010,45722,METSERA INC,59267L107,450.988,9.101,0.701,0,107.607,15.368,,-209.127,2024
A,USD,USA,35,35201010,45769,SIONNA THERAPEUTICS INC,829401108,185.752,1.072,8.677,0,57.288,4.723,,-61.688,2024
A,USD,USA,35,35202010,45804,AARDVARK THERAPEUTICS INC,2942100,77.507,0.338,0.441,0,17.363,4.067,,-20.588,2024
A,USD,USA,35,35201010,50516,BICARA THERAPEUTICS INC,55477103,509.996,0.607,0.131,0,63.619,54.44,17.42,-67.995,2024
A,USD,USA,35,35201010,50517,ZENAS BIOPHARMA INC,98937L105,369.968,0.785,0.218,5,139.139,41.793,8.19,-156.988,2024
A,USD,USA,35,35202010,50526,MBX BIOSCIENCES INC,55287L101,268.535,0.171,0,0,57.415,33.422,18.43,-61.922,2024
A,USD,USA,35,35202010,50567,BIOAGE LABS INC,09077V100,358.234,6.202,2.502,0,59.036,35.85,5.79,-71.109,2024
A,USD,USA,35,35201010,50681,UPSTREAM BIO INC,91678A107,481.719,0.704,1.13,2.37,62.966,53.603,16.44,-62.806,2024
A,USD,USA,35,35201010,50682,CAMP4 THERAPEUTICS CORP,13463J101,78.307,3.17,5.563,0.652,38.817,20.145,5.22,-51.791,2024
A,USD,USA,35,35201010,50724,APIMEDS PHARMACEUTICA US INC,03771D102,0.013,0.25,0.347,0,0,7.904,,-1.39,2024
A,USD,USA,35,35202010,50763,SEPTERNA INC,81734D104,456.554,1.851,23.625,1.075,65.337,44.423,22.9,-71.798,2024
A,USD,USA,35,35202010,50874,CURANEX PHARMACEUTICALS INC,23126K106,0.518,0,0,0,,24,,-0.362,2024
A,USD,ISR,35,35201010,51668,REGENTIS BIOMATERIALS LTD,M8211G108,0.482,4.945,0,0,0.662,0.162,,4.801,2024
A,USD,USA,35,35201010,51869,CARIS LIFE SCIENCES INC,142152107,343.734,66.17,358.089,412.26,113.916,36.504,,-281.89,2024
A,USD,ISR,35,35202010,60747,NASUS PHARMA LTD,M7071P109,0.717,1.802,0,0,0.335,7.363,,-1.532,2024
A,USD,USA,35,35103010,60787,HEARTFLOW INC,42238D107,118.704,5.416,154.968,125.808,43.517,6.122,,-96.426,2024
A,USD,USA,35,35201010,61140,WINDTREE THERAPEUTICS INC,97382D600,27.875,0.841,0.653,0,16.276,11.549,0.3493,-1.787,2024
A,USD,USA,35,35201010,61399,MYRIAD GENETICS INC,62855J104,1027.6,12.8,127.5,837.6,113.4,91.3,13.71,-127.3,2024
A,USD,USA,35,35203010,61574,WATERS CORP,941848103,4553.795,25.537,1676.805,2958.387,183.027,59.388,370.98,637.834,2024
A,USD,USA,35,35201010,61655,NOVAVAX INC,670002401,1560.418,17.103,246.368,682.162,391.169,160.421,8.04,-187.499,2024
A,USD,USA,35,35201010,61673,NUO THERAPEUTICS INC,67059V209,1.19,0.067,0.097,1.365,,46.816,1.4,-2.324,2024
A,USD,USA,35,35201010,61711,TG THERAPEUTICS INC,88322Q108,577.69,1.818,252.562,329.004,94.291,155.836,30.1,23.383,2024
A,USD,BHS,35,35201010,61750,NYMOX PHARMACEUTICAL CORP,P73398102,0.654,3.286,0,0,3.28,94.54,0.1,-4.492,2024
A,USD,USA,35,35203010,62169,LIFECORE BIOMEDL INC,514766104,239.342,3.824,128.342,128.867,8.258,37.026,6.77,-38.717,2024
A,USD,CAN,35,35201010,62475,ARBUTUS BIOPHARMA CORP,03879J100,131.707,0.483,5.635,6.171,54.037,189.963,3.27,-69.92,2024
A,USD,USA,35,35201010,62525,AIM IMMUNOTECH INC,00901B303,8.608,2.546,0.395,0.17,6.197,65.526,0.198,-17.32,2024
A,USD,USA,35,35201010,62592,PROTALIX BIOTHERAPEUTICS INC,74365A309,73.417,1.5,4.026,53.399,12.97,75.85,1.88,2.932,2024
I,USD,USA,35,35103010,62666,STREAMLINE HEALTH SOLUTIONS,86323X205,35.579,13.124,0,17.901,4.629,4.264,4.595,-10.159,2024
A,USD,USA,35,35201010,62921,NEUROCRINE BIOSCIENCES INC,64125C109,3718.7,40.6,455.1,2355.3,743.6,99.4,136.5,341.3,2024
I,USD,IRL,35,35202010,63005,AVADEL PHARMACEUTICALS PLC,G29687103,164.236,0.582,36.371,169.117,15.196,96.518,10.51,-48.832,2024
A,USD,CYM,35,35201010,63030,CASI PHARMACEUTICALS INC,G1933S101,53.674,19.606,2.535,28.537,8.917,15.493,2.83,-39.258,2024
A,USD,NLD,35,35203010,63186,QIAGEN NV,N72482156,5689.622,77.816,1434.725,1978.214,193.494,222.291,44.53,83.591,2024
A,USD,USA,35,35201010,63405,GERON CORP,374163103,593.781,21.346,225.163,76.994,103.738,606.388,3.54,-174.572,2024
A,USD,CAN,35,35201010,63562,COSCIENS BIOPHARMA INC,22112H101,35.07,0.271,2.039,9.587,8.304,3.141,2.77,-15.309,2024
A,USD,USA,35,35201010,64334,VERICEL CORP,92346J108,432.722,9.373,90.163,237.224,24.797,49.628,54.91,10.362,2024
A,USD,CAN,35,35202010,64717,INMED PHARMACEUTICALS INC,457637700,11.823,0.318,0.645,4.598,3.765,8.919,0.2655,-7.676,2024
A,USD,USA,35,35201010,64857,SAREPTA THERAPEUTICS INC,803607100,3963.173,13.273,1329.597,1901.979,804.522,96.9,121.59,235.239,2024
A,USD,USA,35,35103010,64929,SIMULATIONS PLUS INC,829214105,196.639,0.475,0.531,70.013,5.754,20.051,36.25,9.954,2024
A,USD,USA,35,35203010,65280,RADNOSTIX INC,45972C102,17.161,0.459,7.902,13.9,0.611,523.553,0.0344,0.009,2024
A,USD,USA,35,35202010,65376,SIGA TECHNOLOGIES INC,826917106,244.337,0.547,0.816,138.719,12.311,71.405,6.01,59.214,2024
A,USD,USA,35,35201010,65703,INHIBITOR THERAPEUTICS INC,45720M105,5.695,0,0,0,1.683,172.324,0.0601,-3.339,2024
A,USD,USA,35,35203010,65772,METTLER-TOLEDO INTL INC,592688105,3239.999,212.438,1918.635,3872.361,189.357,20.949,1223.68,863.14,2024
A,USD,USA,35,35203010,65905,INOTIV INC,45783Q100,781.361,15.312,429.811,490.739,,26.015,1.7,-108.445,2024
A,USD,USA,35,35202010,65944,ASSERTIO HOLDINGS INC,04546C304,284.732,0.331,39.935,124.961,3.822,95.537,0.8711,-21.581,2024
A,USD,USA,35,35201010,66042,BIORESTORATIVE THERAPIES INC,90655606,12.28,0,0,0.401,5.349,6.92,1.43,-8.979,2024
A,USD,USA,35,35202010,74422,TURN THERAPEUTICS INC,90021W105,2.049,0.041,0.08,0,0.246,13.423,,-1.768,2024
A,USD,USA,35,35201010,66697,INOVIO PHARMACEUTICALS INC,45773H409,113.197,2.497,9.368,0.218,75.62,36.1,1.83,-107.254,2024
A,USD,USA,35,35202010,74388,LB PHARMACEUTICALS INC,50180M108,33.534,0.487,3.216,0,51.171,0.252,,-63.102,2024
A,USD,USA,35,35201010,74570,MAPLIGHT THERAPEUTICS INC,56565P103,136.916,0.778,5.801,0,68.523,0.761,,-77.58,2024
A,USD,USA,35,35202010,75352,SPYGLASS PHARMA INC,85220G109,23.318,0.442,3.455,0,19.984,2.196,,-29.164,2024
A,USD,BEL,35,35202010,75357,AGOMAB THERAPEUTICS NV,00860C102,213.645,0.283,1.317,0,40.698,25,,-47.901,2024
A,USD,USA,35,35202010,75428,POLARYX THERAPEUTICS INC,73110F100,5.001,0,0,0,2.811,41.152,,-30.356,2024
A,USD,USA,35,35202010,75443,VERADERMICS INC,922967104,55.535,0,0,0,23.283,0.737,,-26.488,2024
A,USD,USA,35,35201010,75455,EIKON THERAPEUTICS INC,282564103,491.24,9.307,193.152,0,204.536,2.87,,-243.814,2024
A,USD,USA,35,35201010,75565,GENERATE BIOMEDICINES INC,370920100,518.259,16.717,60.255,20.459,175.311,32.692,,-173.771,2024
A,USD,USA,35,35201010,75591,ATRIUM THERAPEUTICS INC,04965N104,7.186,3.844,2.957,10.897,19.199,,,-25.122,2024
A,USD,DEU,35,35202010,100080,BAYER AG,72730302,114764.402,5500.616,36751.527,48251.779,6428.256,3929.696,5,-2642.118,2024
A,USD,JPN,35,35202010,100718,TAKEDA PHARMACEUTICAL CO LTD,874060205,95148.304,4096.073,29884.768,30594.91,5205.564,3147.299,14.87,720.727,2024
A,USD,FRA,35,35202010,101204,SANOFI,80105N105,137487.443,4627.847,13910.46,45849.854,7655.101,2507.183,48.23,5756.338,2024
A,USD,CHE,35,35202010,101310,NOVARTIS AG,66987V109,102246,8324,22934,50317,10022,1975.089,97.31,11941,2024
A,USD,USA,35,35203010,106126,BNB PLUS CORP,03815U607,12.789,0.546,0.193,3.431,3.594,10.312,0.6497,-6.992,2024
A,USD,USA,35,35202010,106261,ELITE PHARMACEUTICALS INC,28659T200,96.387,5.082,5.833,84.044,7.965,1068.363,0.435,-4.315,2024
A,USD,USA,35,35201010,107843,MARKER THERAPEUTICS INC,57055L206,22.023,0,0,6.591,13.468,10.709,3.11,-10.731,2024
A,USD,IRL,35,35203010,110620,ICON PUBLIC LIMITED COMPANY,G4705A100,16877.678,66.545,3536.483,8281.676,,80.757,209.71,791.474,2024
A,USD,AUS,35,35201010,117116,KAZIA THERAPEUTICS LIMITED,48669G303,14.401,0.423,0,1.54,11.596,33.285,0.2286,-17.866,2024
A,USD,CAN,35,35201010,117829,AURINIA PHARMACEUTICALS INC,05156V102,550.645,15.072,64.297,235.133,20.785,140.883,8.98,5.752,2024
A,USD,USA,35,35201010,121440,UNITED THERAPEUTICS CORP,91307C102,7364,300,,2877.4,481,44.831,352.84,1195.1,2024
A,USD,USA,35,35201010,122257,BIOMARIN PHARMACEUTICAL INC,09061G101,6988.94,7.574,626.395,2853.915,747.184,190.761,65.73,426.859,2024
A,USD,USA,35,35203010,126554,AGILENT TECHNOLOGIES INC,00846U101,11846,87,3487,6510,479,285.193,130.31,1289,2024
A,USD,USA,35,35201010,129466,AGENUS INC,00847G804,226.271,121.824,309.528,103.463,155.528,23.635,2.74,-227.212,2024
A,USD,USA,35,35201010,133468,RIGEL PHARMACEUTICALS INC,766559702,163.976,7.557,92.389,179.278,23.38,17.71,16.82,17.485,2024
A,USD,USA,35,35103010,133766,HEALTHSTREAM INC,42222N103,510.766,2.802,17.366,291.646,48.89,30.432,31.8,20.007,2024
A,USD,USA,35,35202010,133868,LEXICON PHARMACEUTICALS INC,528872302,298.42,1.175,104.898,31.081,84.48,361.492,0.7385,-200.403,2024
A,USD,USA,35,35201010,133871,SANGAMO THERAPEUTICS INC,800677106,101.635,4.313,26.253,57.8,111.521,212.838,1.02,-97.941,2024
A,USD,USA,35,35201010,133885,EXELIXIS INC,30161Q104,2947.69,25.011,190.823,2168.701,910.408,281.732,33.3,521.267,2024
A,USD,USA,35,35201010,136186,INSMED INC,457669307,2025.231,12.319,1297.625,363.707,598.367,179.383,69.04,-913.772,2024
A,USD,USA,35,35203010,137131,CHARLES RIVER LABS INTL INC,159864107,7528.345,57.088,2723.994,4049.989,,51.141,184.6,10.297,2024
A,USD,USA,35,35202010,137642,FILANA THERAPEUTICS INC,14817C107,157.533,0,0,0,69.637,48.203,2.36,-24.342,2024
A,USD,USA,35,35203010,138205,ILLUMINA INC,452327109,6303,578,2044,4372,1592,159,133.63,-1223,2024
A,USD,USA,35,35201010,138341,CURIS INC,231269309,41.265,8.892,28.236,10.908,38.562,8.488,3.06,-43.389,2024
A,USD,USA,35,35203010,138483,BRUKER CORP,116794108,5806.7,64.6,2180.7,3366.4,376.5,151.678,58.62,113.1,2024
A,USD,ISR,35,35201010,138781,COMPUGEN LTD,M25722105,114.995,0.448,2.464,27.864,24.81,89.541,1.53,-14.231,2024
I,USD,USA,35,35202010,140044,DURECT CORP,266605500,18.349,1.082,1.124,2.031,10.383,31.042,0.75,-8.324,2024
A,USD,USA,35,35201010,141277,EXACT SCIENCES CORP,30063P105,5928.139,284.358,2491.4,2758.867,1261.21,185.616,56.19,-1028.857,2024
A,USD,USA,35,35203010,141469,HARVARD BIOSCIENCE INC,416906204,126.644,38.114,6.381,94.135,10.406,44.074,2.11,-12.405,2024
I,USD,USA,35,35201010,141496,DYNAVAX TECHNOLOGIES CORP,268158201,986.256,4.175,250.242,277.246,61.55,125.45,12.77,27.309,2024
A,USD,USA,35,35201010,141846,ACADIA PHARMACEUTICALS INC,4225108,1187.756,9.958,42.037,957.797,238.203,166.709,18.35,226.451,2024
A,USD,CAN,35,35201010,143909,FENNEC PHARMACEUTICALS INC,31447P100,44.946,0.002,19.338,47.538,0.307,27.527,6.32,-0.436,2024
A,USD,USA,35,35201010,144887,NORTHWEST BIOTHERAPEUTICS,66737P600,26.728,34.706,32.734,1.382,34.888,1328.622,0.27475,-83.778,2024
A,USD,USA,35,35201010,145206,NUTRA PHARMA CORP,67060U208,0.599,9.821,0.14,0.392,,7099.727,0.0001,-1.286,2024
A,USD,CAN,35,35201010,145577,RESVERLOGIX CORP,76128M108,7.344,8.339,61.931,0,2.855,281.537,0.037676,-7.635,2024
A,USD,USA,35,35202010,146616,CORCEPT THERAPEUTICS INC,218352102,840.553,0.829,6.107,675.04,246.887,105.113,50.39,141.209,2024
A,USD,USA,35,35103010,147849,TRUBRIDGE INC,205306103,394.432,3.924,170.891,342.646,34.456,14.903,19.72,-20.439,2024
A,USD,USA,35,35202010,148239,CHINA PHARMA HOLDINGS INC,16941T401,14.888,2.2,1.391,4.529,0.284,32.619,0.2325,-4.736,2024
A,USD,USA,35,35201010,150221,GALECTIN THERAPEUTICS INC,363225202,17.495,21.136,79.796,0,36.571,63.157,1.29,-47.047,2024
A,USD,USA,35,35201010,151630,HALOZYME THERAPEUTICS INC,40637H109,2063.477,0,1505.798,1015.324,79.048,123.138,47.81,444.091,2024
A,USD,USA,35,35201010,152008,PLURI INC,72942G203,39.527,0.559,29.053,0.326,12.446,5.408,5.78,-20.888,2024
A,USD,USA,35,35201010,153957,BRAINSTORM CELL THERAPEUTICS,1.05E+304,1.832,0.549,0.171,0,4.651,6.142,2.27,-11.623,2024
A,USD,USA,35,35202010,154510,NIKA PHARMACEUTICALS INC,151341104,0.018,0,0,0,,1018.52,0.50722,-0.096,2024
A,USD,USA,35,35201010,154605,ORAGENICS INC,684023609,1.473,0.329,0,0,4.114,12.57,0.3693,-10.568,2024
A,USD,USA,35,35201010,155387,CARDIFF ONCOLOGY INC,14147L108,97.19,0.71,0.813,0.683,36.852,66.524,4.34,-45.431,2024
A,USD,USA,35,35201010,155913,PHARMACYTE BIOTECH INC,71715X203,55.168,0,0,0,0.438,6.796,1.24,30.656,2024
A,USD,USA,35,35201010,157865,LITE STRATEGY INC,55279B301,41.375,0,0,65.297,16.561,6.663,2.91,17.778,2024
A,USD,USA,35,35201010,158055,DYADIC INTERNATIONAL INC,26745T101,9.93,0.054,5.012,3.495,2.044,29.836,1.75,-5.809,2024
A,USD,USA,35,35201010,158563,CYTOKINETICS INC,23282W605,1401.673,30.702,1357.371,18.474,339.408,118.209,47.04,-589.526,2024
A,USD,USA,35,35201010,160340,MANNKIND CORP,56400P706,393.843,24.768,278.935,285.504,45.893,302.96,6.43,27.588,2024
A,USD,USA,35,35103010,160367,CAREVIEW COMMUNICATIONS INC,141743104,3.622,20.843,0,8.251,2.352,583.881,0.0367,-4.701,2024
A,USD,USA,35,35202010,160668,INNOVIVA INC,45781M101,1301.06,200.038,320.591,358.711,13.654,62.665,17.35,23.392,2024
A,USD,USA,35,35201010,160809,BIO GREEN MED SOLUTION INC,23254L876,4.094,0.005,0,0.043,6.655,8.859,0.376,-11.212,2024
A,USD,USA,35,35201010,160997,NANOVIRICIDES INC,630087302,12.823,0,0,0,5.437,13.144,1.72,-8.294,2024
A,USD,USA,35,35203010,162146,CRYOPORT INC,229050307,703.492,20.348,230.355,228.385,17.71,49.908,7.78,-114.756,2024
A,USD,USA,35,35202010,162335,PRESTIGE CONSUMER HEALTHCARE,74112D101,3402.218,8.537,1035.713,1137.762,,49.509,85.97,214.605,2024
A,USD,USA,35,35201010,162892,MEDICINOVA INC,58468P206,55.876,0.194,0.211,0,7.195,49.046,2.1,-11.05,2024
A,USD,USA,35,35201010,164720,CYTODYN INC,23283M101,18.047,27.341,0,0,-16.921,1249.174,0.342,3.745,2024
