Active,Curr,Loc,Gcis,Gcis_Sub,Comp_Id,Comp_Name,Isin,Total_Assets,Debt_Liabilities,Debt_Longterm,Rev_Total,RD_Expense,Net_Income,Shares_Out,Fyear
A,TWD,TWN,35,35202010,201215,CENRA INC,TW0003716007,12769.655,1544.004,1596.552,8918.894,501.357,,,2024
A,KRW,KOR,35,35202010,201253,CHONG KUN DANG HLDGS CORP,KR7001630003,1495801.605,371315.778,108337.845,957752.613,23193.669,33595.916,4.761,2024
A,KRW,KOR,35,35202010,201255,JW PHARMACEUTICAL CORP,KR7001060003,604598.517,45752.21,45973.605,719375.756,36237.238,60780.734,22.97,2024
A,AUD,AUS,45,45203010,201349,TZ LTD,AU000000TZL7,6.946,3.505,0.965,13.937,0.311,0.099,256.583,2024
A,TWD,TWN,45,45201020,201379,D-LINK CORP,TW0002332004,16490.565,253.072,619.402,14395.043,759.542,35.319,596.994,2024
A,TWD,TWN,45,45301020,201390,ORIENT SEMICONDUCTOR ELECTR,TW0002329000,19535.717,384.409,1092.446,16277.445,405.993,948.504,560.308,2024
A,TWD,TWN,45,45301020,201395,TAIWAN SEMICONDUCTOR MFG CO,TW0002330008,6691938,62906.911,987184.234,2894307.699,204181.823,1173267.703,25932.733,2024
A,TWD,TWN,45,45203015,201398,YAGEO CORP,TW0002327004,366675.907,71058.219,72368.009,121667.329,3472.53,19356.484,514.674,2024
A,TWD,TWN,35,35202010,201399,YUNGSHIN GLOBAL HOLDING CORP,TW0003705000,13798.142,813.409,416.086,8031.903,387.454,1168.508,266.365,2024
A,JOD,JOR,35,35202010,201419,ARAB CENTER PHARMS & CHEMS,JO4102311019,4.627,1.59,4.544,0.174,,-0.427,5,2024
A,JPY,JPN,45,45102010,201444,BSN MEDIA HOLDINGS INC,JP3656400003,33314,690,658,24375,,1045.631,5.9988,2024
A,JPY,JPN,45,45102010,201448,BUSINESS BRAIN SHOWA OTA INC,JP3800300000,45323,807,1883,38803,156,2469.439,10.9458,2024
A,JOD,JOR,35,35202010,201487,DAR AL DAWA DEV & INVESTMENT,JO4101211012,124.161,45.853,0.285,81.18,1.057,3.585,35,2024
A,JPY,JPN,45,45102010,201488,DTS CORP,JP3548500002,80387,0,0,125908,168,10634.999,40.296,2024
A,JPY,JPN,45,45301010,201491,DISCO CORP,JP3548600000,654087,0,0,393313,31696,123890.513,108.4057,2024
A,KRW,KOR,35,35202010,201504,DAEWOONG CO LTD,KR7003090008,2720693.911,355925.461,326721.205,1936916.853,242487.813,57885.5,40.891,2024
A,JPY,JPN,45,45203010,201516,DAIDO SIGNAL CO LTD,JP3490600008,45401,5456,865,21914,948,1542.536,15.8214,2024
A,JPY,JPN,45,45203030,201529,DAIKO XTECH LTD,JP3483000000,26840,2172,187,42690,,1683.235,12.6922,2024
A,JPY,JPN,45,45203015,201537,DAISHINKU CORP,JP3484400001,89890,17056,16589,38620,2168,285.685,31.7769,2024
A,MYR,MYS,45,45102010,201572,DATAPREP HOLDINGS BHD,MYL8338OO005,65.914,3.554,1.568,23.613,,-12.642,755.709,2024
A,JPY,JPN,45,45201020,201601,DKK CO LTD,JP3550000008,53016,5531,197,32582,1105,777.405,9.1898,2024
A,MYR,MYS,45,45203020,201602,WAVEFRONT BERHAD,MYL8176OO009,582.598,61.724,38.66,273.035,,-4.383,1202.864,2024
A,TRY,TUR,35,35202010,201613,DEVA HLDG AS,TRADEVAW91E2,29729.321,5300.854,864.926,15458.482,621.746,69.42,200.019,2024
A,KRW,KOR,35,35202010,201665,DONG A SOCIO HOLDINGS CO LTD,KR7000640003,2030483.787,510945.188,229020.021,1333229.637,12364,58022.061,6.251,2024
A,AUD,AUS,35,35202010,201669,BOTANIX PHARMACEUTICALS LTD,AU000000BOT2,112.465,0,0,2.069,1.813,-13.87,1810.038,2024
A,JPY,JPN,45,45203015,201822,ENOMOTO CO LTD,JP3165800008,32834,2128,1908,26880,87,447.916,6.3724,2024
A,JPY,JPN,45,45203030,201830,FORVAL CORP,JP3802750004,42130,1643,1082,72629,60,2168.417,26.0446,2024
A,JPY,JPN,45,45203010,201862,HIOKI EE CORP,JP3783200003,48159,0,0,39270,3709,6187.804,13.5336,2024
A,JPY,JPN,45,45203015,201889,IRISO ELECTRONICS CO LTD,JP3149800009,91370,4895,4426,56332,1480,2662.326,21.4546,2024
A,JPY,JPN,45,45102010,201901,IX KNOWLEDGE INC,JP3100720006,15070,100,240,22828,,1326.441,9.5641,2024
A,JPY,JPN,45,45102010,201903,JAPAN PROCESS DEVELOPMENT CO,JP3749300004,14473,0,0,10473,,1478.143,9.6777,2024
A,JPY,JPN,35,35202010,201908,JCR PHARMACEUTICALS CO LTD,JP3701000006,104855,26055,12050,33072,15431,-4758.616,121.8353,2024
I,JPY,JPN,45,45202030,201933,KATSURAGAWA ELECTRIC CO LTD,JP3212800001,7146,167,869,6168,204,-403.878,1.532,2024
A,JPY,JPN,45,45203015,201941,KEL CORP,JP3281700009,18605,450,16,11871,417,401.498,7.2709,2024
A,JPY,JPN,45,45203030,201951,SOLEKIA LTD,JP3301200006,22275,1580,1400,28025,,1080.775,0.8643,2024
A,JPY,JPN,45,45301010,201974,LASERTEC CORP,JP3979200007,271288,0,0,213506,12165,59076.548,90.1875,2024
A,JPY,JPN,45,45203010,201975,LEADER ELECTRONICS CORP,JP3969350002,4531,253,13,4117,1007,-185.203,3.3891,2024
A,JPY,JPN,45,45203015,202037,ENPLAS CORP,JP3169800004,62775,354,1084,38069,1502,3943.699,8.8351,2024
A,JPY,JPN,45,45103010,202153,AISAN TECHNOLOGY CO LTD,JP3101800005,8671,116,175,6220,75,286.207,5.269,2024
A,JPY,JPN,45,45301010,202225,MICRONICS JAPAN CO LTD,JP3750400008,79990,736,439,55643,5140,8811.592,38.5904,2024
I,JPY,JPN,45,45103020,202338,FUJI SOFT INC,JP3816600005,258699,49046,191,317482,1206,21147.299,63.0208,2024
A,JPY,JPN,45,45203010,202356,FURUNO ELECTRIC CO LTD,JP3828400006,123519,9106,10739,126953,6303,11457.527,31.598,2024
A,JPY,JPN,45,45103010,202383,MIROKU JYOHO SERVICE CO LTD,JP3910700008,45331,3960,2400,46160,1118,4381.313,29.9312,2024
A,JPY,JPN,45,45203010,202399,NF HOLDINGS CORPORATION,JP3164680005,17321,1113,307,9083,393,450.626,7.0188,2024
A,JPY,JPN,45,45203030,202402,NIHON DENKEI CO LTD,JP3734400009,73996,12585,2637,121235,,2973.021,11.3671,2024
I,JPY,JPN,45,45201020,202410,NIPPON ANTENNA CO LTD,JP3686600002,18542,3,3,10691,753,3619.44,10.692,2024
A,JPY,JPN,45,45203010,202436,OPTEX GROUP CO LTD,JP3197700002,72850,6795,2099,63269,3697,5689.737,35.6143,2024
A,JPY,JPN,45,45103010,202442,PCA CORP,JP3801500004,34974,0,0,16237,733,1741.251,20.0519,2024
A,JPY,JPN,45,45202030,202452,RISO KAGAKU CORP,JP3974400008,88911,1967,2445,78723,5606,4087.966,64.121,2024
A,JPY,JPN,45,45102010,202456,RYOMO SYSTEMS CO LTD,JP3976400006,24735,1638,4845,22486,65,1569.238,3.4986,2024
A,JPY,JPN,45,45102010,202460,SAISON TECHNOLOGY CO LTD,JP3422150007,21179,1,4,24383,235,1506.06,16.2,2024
A,JPY,JPN,45,45203015,202463,SANKO CO LTD,JP3330400007,22040,29,80,16838,76,569.576,8.8733,2024
I,JPY,JPN,45,45203030,202479,SATORI ELECTRIC CO LTD,JP3322300009,79150,15477,4244,156242,86,2524.049,14.3539,2024
I,JPY,JPN,45,45203015,202488,SHIBAURA ELECTRNCS CO LTD,JP3354800009,44541,297,0,34028,358,3748.992,15.0755,2024
A,SGD,SGP,45,45203015,202564,GSS ENERGY LTD,SG1AG6000007,90.35,17.429,6.047,99.878,,-15.764,630.192,2024
A,INR,IND,35,35202010,202572,GLAXO SMITHKLINE PHARM LTD,INE159A01016,41080.655,74.592,24.92,37492.104,26.119,9275.829,169.406,2024
A,PKR,PAK,35,35202010,202573,GLAXOSMITHKLINE PAKISTAN LTD,PK0001301016,45055.459,226.523,145.758,61187.501,231.406,6536.047,318.467,2024
A,MYR,MYS,45,45203020,202637,GRAND UNITED HLDGS BHD,MYL3247OO003,614.391,22.642,57.157,247.078,,-16.808,282.069,2024
A,SGD,SGP,45,45203030,202666,GRP LTD,SG1CD2000004,45.41,0.682,0.566,17.965,,0.46,180.197,2024
A,JPY,JPN,45,45203015,202719,HAMAMATSU PHOTONICS KK,JP3771800004,434634,28395,8522,203961,13551,25146.735,309.7384,2024
A,THB,THA,45,45203020,202725,HANA MICROELECTRONICS PCL,TH0324B10Z01,32515.852,556.602,335.897,24801.34,,-633.672,885.367,2024
A,KRW,KOR,35,35202010,202726,HANDOK INC,KR7002390003,788555.007,229245.66,144148.008,507358.329,26717.639,-52562.763,13.764,2024
A,KRW,KOR,45,45301020,202732,DB HITEK CO LTD,KR7000990002,2396851.169,116872.786,49258.204,1131167.71,93888.944,228905.169,41.228,2024
A,HKD,CYM,35,35202010,202738,TIANDA PHARMACEUTICALS LTD,KYG887471038,765.022,124.266,3.179,329.937,15.234,-61.371,2150.042,2024
A,JPY,JPN,45,45203015,202747,JAPAN RESISTOR MFG CO LTD,JP3730600008,7729,2370,1847,6454,302,-181.381,1.2372,2024
A,JPY,JPN,45,45203030,202821,KAGA ELECTRONICS CO LTD,JP3206200002,305671,19890,10500,547779,779,17082.915,52.5564,2024
A,IDR,IDN,35,35202010,202830,KALBE FARMA,ID1000125107,29429727.9,339981.795,221605.574,32627776.11,471599.957,3240636.626,45951.464,2024
A,JPY,JPN,45,45102010,255123,YE DIGITAL CORP,JP3931800001,13228,0,0,19944,154,1038.751,18.3191,2024
A,JPY,JPN,35,35202010,202942,KISSEI PHARMACEUTICAL CO LTD,JP3240600001,244059,1280,0,88330,12889,11961.552,42.8051,2024
A,JPY,JPN,45,45301020,202987,SHINDENGEN ELECTRIC MFG CO,JP3377800002,136496,10080,30201,105830,5821,-2436.123,10.3179,2024
I,JPY,JPN,45,45301020,202989,SHINKO ELECTRIC INDUSTRIES,JP3375800004,397136,30000,,215022,,,,2024
A,JPY,JPN,45,45203030,202991,SHINKO SHOJI CO LTD,JP3374200008,80051,5770,4300,116008,31,505.276,29.7516,2024
A,SGD,SGP,45,45203030,203056,DISA LIMITED,SG0532000247,2.735,0.296,0.201,7.579,0.125,-1.923,10506.683,2024
A,INR,IND,35,35202010,203074,NOVARTIS INDIA LTD,INE234A01025,9478.1,18.5,32.1,3562.7,,1009,24.691,2024
A,JPY,JPN,35,35202010,203086,HISAMITSU PHARMACEUTICAL CO,JP3784600003,343068,1474,2382,156006,10903,21757.499,72.9628,2024
A,INR,IND,35,35202010,203113,SANOFI INDIA LTD,INE058A01010,16118,53,140,20132,11,3137,23.031,2024
A,PKR,PAK,35,35202010,203114,HOECHST PAKISTAN LIMITED,PK0021801011,13556.735,1202.001,209.475,26747.828,0.022,1857.147,9.645,2024
A,JPY,JPN,45,45203015,203127,HOKURIKU ELECTRIC INDUSTRY,JP3844600001,43195,3409,5483,43185,1623,2194.672,7.9331,2024
A,JPY,JPN,45,45203010,203159,HORIBA LTD,JP3853000002,481616,9013,55391,317369,22980,33590.87,41.9525,2024
A,JPY,JPN,45,45203015,203164,HOSIDEN CORP,JP3845800006,200279,1050,10190,247571,2073,10036.762,50.8878,2024
A,TWD,TWN,45,45203020,203177,HON HAI PRECISION IND CO LTD,TW0002317005,4394499.511,649844.649,311713.769,6859615.493,116921.436,152705.066,13889.246,2024
A,CNY,CHN,45,45203015,203187,SHENZHEN ZHONGHENG HUAFA,CNE0000002V4,680.193,0,0,769.159,11.653,36.738,181.165,2024
A,HKD,BMU,45,45202030,203191,CHINA BAOLI TECHNOLOGIES,BMG2119D3063,73.718,196.106,118.262,48.246,,-0.533,107.191,2024
A,KRW,KOR,35,35202010,203250,ILDONG HOLDINGS CO LTD,KR7000230003,854701.443,214367.375,110464.071,657566.886,41272,63038.086,11.292,2024
A,KRW,KOR,35,35202010,203251,IL YANG PHARMACEUTICAL CO,KR7007570005,431211.151,92771.553,14909.382,268861.23,27156.99,10012.65,18.013,2024
A,TWD,TWN,45,45202030,203290,ASUSTEK COMPUTER INC,TW0002357001,556523.635,25778.243,1658.594,587087.097,22036.373,31393.856,742.76,2024
A,JPY,JPN,45,45102010,203304,INES CORP,JP3105000008,56727,3833,3749,40563,266,2436.538,20.801,2024
A,KRW,KOR,45,45301020,203310,AUK CORP,KR7017900002,260831.921,36.779,179.59,130189.19,4773.493,10548.458,50.364,2024
A,PHP,PHL,45,45101010,203391,ISLAND INFO & TECH INC,PHY4178L1045,18.759,123.209,0,0,,-0.302,4885.749,2024
A,KRW,KOR,45,45102010,203406,ITCENCTS,KR7031820004,618272.426,65169.836,17746.041,995320.659,823,18667.933,121.051,2024
A,JPY,JPN,35,35202010,203409,ASTENA HOLDINGS CO LTD,JP3150000002,64595,11390,3531,57993,1054,-2525.29,40.2558,2024
A,KRW,KOR,45,45301010,203413,D.I. CORP,KR7003160009,319610.58,53561.851,37171.071,213957.403,7515.552,1095.357,26.017,2024
A,JPY,JPN,45,45203015,203438,KOA CORP,JP3283400004,141365,3318,41181,64120,3576,260.517,37.118,2024
A,KRW,KOR,35,35201010,203475,GREEN CROSS HOLDINGS CORP,KR7005250006,3670572.249,694123.875,432002.392,2204855.223,174644,23776.502,44.934,2024
A,TWD,TWN,45,45102010,203526,KWONG FONG INDUSTRIES,TW0001416006,5734.701,328.665,655.799,333.508,1.242,146.93,185.342,2024
A,JPY,JPN,45,45203010,203534,KYOWA ELECTRONIC INSTRUMENTS,JP3255200002,24097,711,0,15350,1012,1066.756,27.2504,2024
A,CHF,CHE,45,45203010,203590,LEM HOLDING SA,CH0022427626,345.604,44.85,98.065,306.924,35.265,8.391,1.138,2024
A,IDR,IDN,35,35202010,203633,TAISHO PHARMA INDONESIA TBK,ID2000069907,1398327.225,2982.639,622.095,835555.926,,,,2024
A,HKD,BMU,45,45203015,203765,DAISHO MICROLINE HOLDINGS,BMG2624V1063,104.914,1.046,0.969,53.097,,-21.126,1613.288,2024
A,JPY,JPN,45,45203010,203796,ESPEC CORP,JP3469800001,75847,101,25,67288,1343,6003.145,21.8322,2024
A,JPY,JPN,45,45203015,203877,TAMURA CORP,JP3471000004,124348,22525,11422,114051,913,2782.463,81.8035,2024
A,JPY,JPN,45,45201020,203878,SAXA INC,JP3471200000,45203,1205,1539,43971,3416,3501.994,5.789,2024
A,JPY,JPN,45,45202030,203912,TEAC CORP,JP3539200000,10815,2937,1273,15668,1217,81.227,28.8031,2024
I,AUD,AUS,45,45103010,203916,TECHNICHE LTD,AU000000TCN2,18.278,0.325,0.259,12.919,,-0.206,209.067,2024
A,TWD,TWN,45,45201020,203920,TECOM CO LTD,TW0002321007,1292.836,478.71,168.195,631.414,70.877,-15.414,14.133,2024
A,JPY,JPN,35,35202010,203923,ASKA PHARMACEUTICAL HOLDINGS,JP3119660003,100534,4461,6441,64139,7031,5101.043,28.3642,2024
A,JPY,JPN,45,45203015,203925,TEIKOKU TSUSHIN KOGYO CO LTD,JP3541600007,33460,46,0,16790,518,2009.865,9.4211,2024
A,TRY,TUR,45,45201020,203938,ALCATEL LUCENT TELETAS,TRAALCTL91H9,4311.406,56.382,83.137,4541.218,,256.399,13.545,2024
I,JPY,JPN,45,45201020,204002,NAKAYO INC,JP3646800007,20952,,,17451,,,,2024
A,THB,THA,45,45102010,203980,PREMIER ENG & TECH PCL,TH0229010Z05,2524.006,66.757,35.435,4016.7,,365.841,283.889,2024
A,KRW,KOR,45,45301020,204049,SK HYNIX INC,KR7000660001,119855209,5840593,19611516,66192960,4954447,19788681,689.039,2024
A,JPY,JPN,45,45203015,204098,NIHON DEMPA KOGYO CO LTD,JP3737800007,71522,1571,27979,53064,2085,1792.897,23.0595,2024
A,JPY,JPN,45,45203010,204119,NIPPON AVIONICS CO LTD,JP3686200001,26913,2830,1960,20122,562,1964.051,15.3918,2024
A,JPY,JPN,35,35202010,204122,NIPPON CHEMIPHAR CO LTD,JP3701600003,49851,3634,14427,32570,2292,294.856,3.608,2024
A,JPY,JPN,45,45203015,204167,NISSHA CO LTD,JP3713200008,250780,18867,53914,195598,4437,3862.509,47.7436,2024
A,HKD,CYM,45,45103020,204184,KANTONE HLDGS LTD,KYG521531486,242.416,3.199,3.072,152.279,,5.724,312.529,2024
A,JPY,JPN,45,45203010,204190,NOHMI BOSAI LTD,JP3759800000,166877,150,0,133696,2840,11098.843,58.8543,2024
A,JPY,JPN,45,45102010,204226,SOPHIA HOLDINGS CO LTD,JP3436000008,7457,885,1427,8360,,95.346,4.6287,2024
A,JPY,JPN,45,45203030,204239,SUN-WA TECHNOS CORP,JP3345400000,93078,5582,3198,139581,,2443.356,15.18,2024
A,JPY,JPN,35,35202010,204292,TOWA PHARMACEUTICAL CO LTD,JP3623150004,470823,24105,206878,259594,16212,18986.558,49.2271,2024
A,JPY,JPN,45,45301010,204345,Y.A.C.HOLDINGS CO LTD,JP3990600003,41086,9143,7293,23041,437,559.298,18.4189,2024
A,JPY,JPN,45,45301020,204351,YAMAICHI ELECTRONICS CO LTD,JP3934200001,53389,3678,2623,45298,1007,5240.88,19.4018,2024
A,ILS,ISR,45,45203030,204468,ACCEL SOLUTIONS GROUP LTD,IL0007700169,349.988,38.73,15.787,361.383,5.529,8.852,161.099,2024
A,JPY,JPN,45,45301010,204613,KURAMOTO SEISAKUSHO CO LTD,JP3268900002,4655,358,164,1567,,31.068,47.6926,2024
A,GBP,GBR,45,45102010,204683,INGENTA PLC,GB00B3BDTG73,9.574,0,0,10.199,1.227,1.279,15.098,2024
A,GBP,GBR,35,35103010,204697,FEEDBACK PLC,GB00BJN59X09,6.754,0,0,0.886,1.123,-7.317,43.815,2024
A,INR,IND,35,35202010,204849,ABBOTT INDIA LTD,INE358A01014,59173.1,389.2,1577.5,64091.5,10.4,14144.4,21.249,2024
A,TWD,TWN,45,45202030,204860,ELITEGROUP COMPUTER SYSTEMS,TW0002331006,23673.383,1082.954,543.282,17495.705,1044.641,-90.495,557.403,2024
A,INR,IND,45,45102010,204867,WIPRO LTD,INE075A01022,1286520,105888,86147,890884,4307,131354,10460.231,2024
A,TWD,TWN,45,45203015,204958,PAN INTERNATIONAL INDUSTRIAL,TW0002328002,24638.104,1143.315,185.056,21820.835,453.132,1036.672,518.346,2024
A,IDR,IDN,35,35202010,205112,MERCK TBK PT,ID1000136609,956936.728,7559.434,12653.572,1036747.709,347.585,153463.416,448,2024
A,NOK,NOR,45,45102010,205120,ATEA ASA,NO0004822503,21109,460,1739,34583,,775,111.833,2024
A,KRW,KOR,45,45301010,205131,MIRAE CORP,KR7025560004,131612.703,12108.657,1037.65,27041.833,1051.046,6604.011,58.208,2024
A,IDR,IDN,45,45203030,205140,METRODATA ELECTRONICS TBK,ID1000055007,11651762,770076,61182,25148938,,739805,12276.885,2024
A,TWD,TWN,45,45201020,205151,MICROELECTRONICS TECH INC,TW0002314002,3961.093,1626.021,555.553,1669.989,527.591,-1146.172,252.028,2024
A,TWD,TWN,45,45203010,205152,MICROTEK INTERNATIONAL INC,TW0002305000,2961.524,35.893,192.849,717.115,100.216,27.8,202.726,2024
A,GBP,GBR,35,35202010,205153,THALIA THERAPEUTICS PLC,GB00BYW8QM32,0.776,0,0,0.007,0.39,,,2024
A,JPY,JPN,45,45301020,205215,MITSUI HIGH-TEC INC,JP3892400007,223698,10346,66027,214890,320,12218.665,182.7499,2024
A,IDR,IDN,45,45203030,205237,MODERN INTERNASIONAL TBK,ID1000123300,179482.61,67390.645,301385.954,37122.147,,8769.447,5032.168,2024
A,THB,THA,45,45203015,205295,MURAMOTO ELECTRON (THAILAND),TH0304010Z06,9032.607,99.148,151.54,15833.114,,295.693,20.898,2024
A,MYR,MYS,45,45203015,205301,PNE PCB BHD,MYL6637OO002,85.006,6.84,16.44,61.494,,-0.161,560.572,2024
A,JPY,JPN,45,45202030,205308,MUTOH HOLDINGS CO LTD,JP3914000009,29956,0,0,18128,821,1373.578,4.5758,2024
A,NGN,NGA,45,45102010,205315,NCR (NIGERIA) PLC,NGNCR0000008,4427.534,0,0,2149.966,,-2172.201,108,2024
A,CNY,BMU,45,45202030,205349,CHINA DISPLAY OPTO,BMG2120L1072,3529.828,0.239,0,4549.406,131.222,65.979,2096.908,2024
A,JPY,JPN,45,45203015,205361,OKAYA ELECTRIC INDUSTRIES CO,JP3193600008,14045,1829,2170,9598,286,-1705.946,22.3842,2024
A,JPY,JPN,45,45203015,205454,NIPPON CERAMIC CO LTD,JP3725200004,58347,0,0,25037,890,4162.056,22.0573,2024
A,USD,CYM,35,35202010,205459,REGENT PACIFIC GROUP LIMITED,KYG3042R1314,0.61,2.476,0.862,0.642,,-4.482,228.439,2024
A,JPY,JPN,45,45203010,205492,JAPAN CASH MACHINE CO LTD,JP3697800005,49385,1621,9238,37815,1718,3810.523,26.9317,2024
A,JPY,JPN,45,45103010,205501,NCS&A CO LTD,JP3709000008,21320,20,9,20493,297,2109.166,16.1815,2024
A,JPY,JPN,45,45203030,205518,TACHIBANA ELETECH CO LTD,JP3466600008,165416,3267,7250,220112,,7045.988,22.9772,2024
A,JPY,JPN,45,45203030,205543,EIWA CORP,JP3161100007,33123,100,68,47136,,1954.243,6.3286,2024
A,USD,SGP,45,45203030,205609,SERIAL SYSTEM LTD,SG1E36851343,412.128,169.939,3.028,788.663,,0.516,904.842,2024
A,KRW,KOR,45,45202030,205616,SINDOH CO LTD,KR7029530003,1143580.683,10349.328,4186.409,340994.883,3800.473,73194.606,8.623,2024
A,TWD,TWN,45,45203015,205619,SOLOMON TECHNOLOGY CORP,TW0002359007,9943.003,787.297,177.49,3503.097,149.662,144.012,171.371,2024
A,KRW,KOR,35,35202010,205642,WHAN IN PHARMACEUTICAL CO,KR7016580003,424705.767,278.24,135.502,259596.032,23598.666,23380.719,15.267,2024
A,HKD,BMU,45,45203015,205663,K & P INTL HOLDINGS LTD,BMG5313X1011,330.142,3.123,0,176.429,,-9.056,267.005,2024
A,HKD,BMU,45,45203015,205667,MAN YUE INTERNATIONAL HLDGS,BMG5803Y1066,3147.877,989.716,64.38,1611.568,36.325,7.818,475.548,2024
A,KRW,KOR,45,45301010,205672,SHINSUNG E&G CO LTD,KR7011930005,605269.639,196754.743,35436.309,582301.298,7815.277,-14083.077,203.566,2024
A,TWD,TWN,45,45202030,205710,CLEVO CO,TW0002362001,100265.282,11347.283,26517.849,26582.643,737.419,1767.821,585.216,2024
A,JPY,JPN,45,45103010,205797,CRESCO LTD,JP3271100004,43336,547,1172,58760,86,4405.737,41.2378,2024
A,ZAR,ZAF,45,45202030,205826,MUSTEK LTD,ZAE000012373,4888.758,2028.895,79.463,8507.282,,21.397,54.132,2024
A,JPY,JPN,45,45103010,205851,ACMOS INC,JP3108100003,5261,210,325,6230,9,422.874,9.8613,2024
A,JPY,JPN,45,45203010,205857,FENWAL CONTROLS JAPAN LTD,JP3749100008,19521,895,344,12515,476,1115.737,5.6075,2024
A,INR,IND,45,45102010,205979,GTL LTD,INE043A01012,1052.6,53370.7,3019.5,2538.8,,-84.5,157.297,2024
A,JPY,JPN,45,45203030,206026,TOKAI ELECTRONICS CO LTD,JP3565800004,29056,1150,3000,56998,,642.229,2.1118,2024
A,JPY,JPN,45,45203030,206070,HAKUTO CO LTD,JP3766400000,130376,19911,15370,183133,278,5131.925,18.8167,2024
A,JPY,JPN,45,45201020,206135,ICOM INC,JP3101400004,73888,0,0,37468,4005,2951.202,14.3523,2024
A,CHF,CHE,35,35201010,206165,BB BIOTECH AG,CH0038389992,2407.399,117.5,,111.632,,75.899,54.762,2024
A,INR,IND,35,35202010,206171,KOPRAN LTD,INE082A01010,8440.127,1313.044,164.83,6296.044,9.735,385.519,48.286,2024
I,JPY,JPN,45,45102010,206179,I-NET CORP,JP3105010007,37062,3284,6640,38987,72,2259.827,15.2585,2024
I,JPY,JPN,45,45102010,206197,NTT DATA GROUP CORPORATION,,7777384,1040084,1797691,4638721,28258,,,2024
A,INR,IND,45,45203030,206209,HCL INFOSYSTEMS LTD,INE236A01020,4332.057,3550,0,246.127,22.348,-211.092,329.21,2024
A,USD,ISR,45,45102010,206211,FORMULA SYSTEMS (1985) LTD,IL0002560162,3014.896,273.804,370.409,2757.511,84.38,79.67,15.333,2024
A,HKD,BMU,35,35202010,206236,WAI YUEN TONG MEDICINE HLDGS,BMG9421Y2332,1735.249,239.727,195.679,745.298,1.124,7.1,1125.103,2024
A,GBP,GBR,45,45201020,206245,FILTRONIC PLC,GB0003362992,49.794,1.112,2.573,56.318,5.625,14.049,219.002,2024
I,GBP,GBR,45,45103020,206276,K3 BUSINESS TECHNOLOGY GROUP,GB00B00P6061,43.18,0.18,0.497,23.217,0.761,-2.437,44.732,2024
A,TWD,TWN,45,45203020,206302,PRIMAX ELECTRONICS LTD,TW0004915004,50128.417,1932.558,2389.58,58243.661,3327.67,2556.85,465.745,2024
A,INR,IND,35,35202010,206327,TORRENT PHARMACEUTICALS LTD,INE685A01028,149897.4,19120,13376.1,115160.9,5810,19112.5,338.445,2024
A,JPY,JPN,35,35202010,206367,FUJI PHARMACEUTICAL CO LTD,JP3816200004,90000,22969,6285,46138,3401,6146.925,24.3123,2024
A,PKR,PAK,35,35202010,206414,ABBOTT LABS LTD (PAKISTAN),PK0025701019,37651.158,22.683,29.545,68177.197,264.88,5234.233,97.9,2024
A,GBP,GBR,35,35203010,206458,PROTEOME SCIENCES PLC,GB0003104196,9.207,13.233,1.289,4.887,0.606,-3.406,295.182,2024
A,EUR,SVK,35,35202010,206514,BIOTIKA,CS0009013453,27.721,0.03,0.13,16.756,0.199,-2.39,0.565,2024
A,HUF,HUN,35,35202010,206691,GEDEON RICHTER PLC,HU0000123096,1602991,10291,77009,857545,99250,239244,182.381,2024
A,SGD,SGP,45,45202030,206779,BROADWAY INDUSTRIAL GROUP,SG1B21008464,236.294,10.016,6.384,352.23,,12.151,457.106,2024
A,MYR,MYS,45,45102010,206825,FSBM HOLDINGS BHD,MYL9377OO002,29.154,0.251,1.345,17.177,,0.995,511.212,2024
A,MYR,MYS,45,45203010,206846,INDUSTRONICS BHD,MYL9393OO009,78.165,0.979,0.49,54.789,,-4.038,707.589,2024
A,HKD,CYM,45,45203015,206862,KINGBOARD HOLDINGS LIMITED,KYG525621408,97784.654,8964.14,12748.139,43093.252,,1630.329,1108.312,2024
A,MYR,MYS,45,45102010,206875,THETA EDGE BERHAD,MYL9075OO002,105.11,11.621,19.925,60.517,,-17.808,117.968,2024
A,MYR,MYS,45,45102010,206879,OMESTI BHD,MYL9008OO003,273.629,32.286,112.896,70.562,,-22.373,539.624,2024
A,TWD,TWN,45,45301020,206902,TAIWAN-ASIA SEMICONDUCTOR,TW0002340007,14946.552,1684.931,3319.559,4299.897,483.795,-510.087,437.868,2024
A,SGD,SGP,45,45301010,206939,SUNRIGHT LTD,SG1B17008288,172.159,14.493,11.502,84.804,,2.232,122.806,2024
A,USD,PHL,45,45203020,206985,IONICS INC,PHY4177R1024,117.501,16.235,6.252,107.492,,3.01,837.131,2024
A,HKD,BMU,45,45301020,207008,QPL INTL HOLDINGS LTD,BMG7302M2110,465.066,57.237,1.521,301.451,,-1.063,288.747,2024
A,TWD,TWN,45,45301020,207065,RECTRON LTD,TW0002302007,2645.783,3.33,4.57,757.457,6.675,125.531,166.303,2024
A,AUD,AUS,45,45103010,207085,ADSLOT LTD,AU0000087819,7.093,0.608,0.401,8.509,2.486,-10.704,3749.672,2024
A,JPY,JPN,45,45203030,207108,RIKEI CORP,JP3970400002,11084,3023,47,18725,,661.305,15.1197,2024
